CustomerID,Age,Gender,Tenure,MonthlyCharges,TotalCharges,ContractType,PaymentMethod,HasTechSupport,InternetService,Churn
358,77,M,43,35.12,1519.88,Two year,Electronic Check,0,Fiber optic,0
359,33,M,69,34.46,2415.66,One year,Bank Transfer,1,None,0
360,43,M,58,66.39,3849.96,Month-to-month,Bank Transfer,0,None,1
361,65,M,8,44.65,323.7,One year,Credit Card,0,Fiber optic,0
362,74,F,42,71.14,2949.49,Month-to-month,Credit Card,0,Fiber optic,1
363,69,M,42,58.49,2496.56,One year,Credit Card,1,DSL,0
364,77,M,13,41.09,554.33,Two year,Bank Transfer,0,Fiber optic,0
365,66,F,26,95.12,2519.74,Month-to-month,Credit Card,0,DSL,1
366,19,M,18,35.04,588.95,One year,Credit Card,0,Fiber optic,0
367,18,F,42,99.89,4235.64,One year,Bank Transfer,0,None,1
368,65,M,51,76.14,3917.7,One year,Bank Transfer,1,DSL,0
369,79,F,16,103.2,1690.52,Two year,Credit Card,0,Fiber optic,1
370,29,F,3,20.48,12.02,Month-to-month,Credit Card,0,DSL,1
371,22,M,45,94.92,4295.59,One year,Bank Transfer,1,Fiber optic,0
372,54,F,22,25.15,558.19,Two year,Bank Transfer,0,DSL,0
373,49,M,23,115.01,2652.55,Month-to-month,Electronic Check,0,DSL,1
374,76,M,59,90.27,5322.85,Month-to-month,Electronic Check,0,Fiber optic,1
375,72,M,62,52.02,3249.51,One year,Bank Transfer,0,DSL,0
376,26,M,68,51.99,3585.3,One year,Bank Transfer,0,Fiber optic,0
377,58,F,54,106.15,5753.15,Month-to-month,Credit Card,0,Fiber optic,1
378,52,M,57,110.28,6303.77,Month-to-month,Electronic Check,1,Fiber optic,1
379,36,F,23,109.16,2526.12,Two year,Credit Card,1,DSL,0
380,65,F,60,100.87,6071.72,Month-to-month,Electronic Check,0,DSL,1
381,33,M,55,101.9,5588.71,Month-to-month,Credit Card,1,DSL,1
382,20,M,63,77.28,4850.66,Two year,Electronic Check,0,Fiber optic,0
383,37,M,56,22.82,1306.35,Month-to-month,Bank Transfer,0,DSL,1
384,41,M,55,28.68,1532.71,One year,Bank Transfer,1,None,0
385,71,F,25,84.96,2149.92,One year,Bank Transfer,0,Fiber optic,1
386,73,M,26,60.12,1594.5,Two year,Credit Card,0,DSL,0
387,50,F,49,76.73,3761.93,Month-to-month,Electronic Check,1,DSL,0
388,41,M,63,43.11,2756.94,Two year,Credit Card,0,Fiber optic,0
389,69,M,45,84.94,3819.61,Month-to-month,Bank Transfer,0,Fiber optic,1
390,28,M,39,44.28,1694.73,Month-to-month,Electronic Check,0,Fiber optic,1
391,66,M,65,66.08,4281.34,Month-to-month,Electronic Check,0,DSL,1
392,25,F,69,67.87,4723.62,Month-to-month,Credit Card,0,Fiber optic,1
393,53,F,56,37.77,2164.49,Month-to-month,Bank Transfer,0,None,1
394,55,M,9,107.62,960.77,Two year,Credit Card,0,DSL,1
395,57,F,70,72.58,5047.28,One year,Credit Card,0,Fiber optic,0
396,37,F,28,106.68,2965.67,One year,Bank Transfer,1,Fiber optic,0
397,79,M,45,46.25,2086.58,One year,Bank Transfer,1,Fiber optic,0
398,52,M,26,37.23,975.19,Month-to-month,Credit Card,0,Fiber optic,1
399,65,F,28,21.8,623.41,Month-to-month,Electronic Check,0,DSL,1
400,79,F,40,29.39,1209.14,Month-to-month,Bank Transfer,0,Fiber optic,1
401,42,F,15,34.75,542.37,Month-to-month,Bank Transfer,1,Fiber optic,1
402,52,F,6,27.89,143.42,Month-to-month,Bank Transfer,0,DSL,1
403,42,M,27,109.69,2951.13,One year,Bank Transfer,0,Fiber optic,1
404,46,M,38,111.14,4257.3,Month-to-month,Electronic Check,0,DSL,1
405,35,F,68,113.74,7747.66,One year,Electronic Check,0,Fiber optic,1
406,63,M,64,115.99,7390.0,Month-to-month,Credit Card,1,DSL,1
407,35,F,30,69.18,2057.95,Month-to-month,Credit Card,0,Fiber optic,1
408,19,F,3,73.0,248.11,Month-to-month,Bank Transfer,1,Fiber optic,1
409,71,M,62,33.08,2018.17,One year,Credit Card,0,None,0
410,52,F,12,33.71,423.63,Month-to-month,Electronic Check,0,DSL,1
411,33,F,30,97.28,2924.75,Month-to-month,Bank Transfer,1,Fiber optic,1
412,78,M,38,105.57,3976.41,Month-to-month,Bank Transfer,0,Fiber optic,1
413,58,M,60,98.47,5927.09,One year,Bank Transfer,0,DSL,1
414,53,F,38,103.46,3895.71,One year,Credit Card,0,Fiber optic,1
415,50,F,15,47.66,704.74,Month-to-month,Bank Transfer,1,DSL,0
416,21,M,18,66.61,1179.84,Month-to-month,Bank Transfer,1,Fiber optic,1
417,50,F,52,65.92,3446.84,Month-to-month,Electronic Check,0,DSL,1
418,31,F,29,119.53,3494.61,Month-to-month,Bank Transfer,1,Fiber optic,1
419,38,M,60,114.92,6862.03,Two year,Credit Card,0,None,1
420,65,M,21,79.85,1708.05,Month-to-month,Bank Transfer,1,Fiber optic,1
421,37,M,17,33.8,525.32,Month-to-month,Credit Card,1,Fiber optic,1
422,73,M,18,45.86,828.49,Month-to-month,Electronic Check,1,DSL,0
423,25,M,57,56.38,3215.34,One year,Electronic Check,0,Fiber optic,0
424,24,M,37,107.32,3983.22,Two year,Bank Transfer,0,DSL,1
425,20,F,60,37.06,2197.57,Month-to-month,Electronic Check,0,Fiber optic,1
426,34,F,38,41.97,1545.85,One year,Bank Transfer,0,Fiber optic,0
427,50,M,12,54.94,654.76,Month-to-month,Electronic Check,1,DSL,0
428,65,M,1,112.69,69.83,One year,Electronic Check,1,Fiber optic,0
429,29,F,58,70.38,4121.26,Month-to-month,Credit Card,1,Fiber optic,1
430,76,F,3,84.68,221.41,Month-to-month,Credit Card,0,Fiber optic,1
431,68,F,63,58.72,3691.88,One year,Bank Transfer,0,DSL,0
432,39,M,21,38.85,809.25,One year,Bank Transfer,0,DSL,0
433,72,M,23,42.28,977.73,Two year,Credit Card,0,Fiber optic,0
434,39,F,9,100.27,930.68,Month-to-month,Electronic Check,0,Fiber optic,1
435,63,M,55,109.35,6011.46,Month-to-month,Bank Transfer,0,Fiber optic,1
436,47,M,19,69.31,1269.47,Month-to-month,Electronic Check,0,None,1
437,55,M,62,55.7,3480.51,One year,Credit Card,0,Fiber optic,0
438,55,F,39,100.78,3888.64,Month-to-month,Electronic Check,1,DSL,1
439,62,F,27,87.31,2371.53,One year,Electronic Check,0,DSL,1
440,68,M,46,24.09,1138.48,Month-to-month,Bank Transfer,0,Fiber optic,1
441,71,M,34,55.07,1850.65,Month-to-month,Electronic Check,0,DSL,1
442,25,M,33,88.22,2906.17,One year,Credit Card,0,DSL,1
443,44,M,50,77.37,3819.93,Month-to-month,Electronic Check,1,Fiber optic,1
444,44,M,20,117.81,2386.59,Month-to-month,Credit Card,0,DSL,1
445,51,F,40,106.61,4284.73,One year,Credit Card,0,Fiber optic,1
446,38,M,58,25.97,1479.4,Month-to-month,Bank Transfer,0,Fiber optic,1
447,47,M,31,92.58,2859.0,One year,Credit Card,1,Fiber optic,1
448,50,M,38,53.63,2057.47,Month-to-month,Credit Card,1,None,0
449,45,F,45,88.21,3955.27,One year,Bank Transfer,0,Fiber optic,1
450,64,F,41,81.72,3316.76,Month-to-month,Bank Transfer,1,DSL,1
451,50,M,9,70.31,634.64,Month-to-month,Bank Transfer,0,Fiber optic,1
452,22,F,9,105.29,969.97,One year,Credit Card,1,Fiber optic,1
453,77,F,63,90.87,5706.89,Month-to-month,Bank Transfer,0,Fiber optic,1
454,78,F,22,108.96,2359.3,Month-to-month,Credit Card,0,Fiber optic,1
455,65,F,16,48.16,803.51,Month-to-month,Credit Card,1,DSL,0
456,36,F,32,54.81,1729.2,Two year,Credit Card,0,Fiber optic,0
457,21,F,66,82.2,5426.48,Month-to-month,Bank Transfer,1,Fiber optic,1
458,52,M,14,116.65,1652.23,Month-to-month,Credit Card,0,DSL,1
459,66,F,38,57.16,2153.79,Month-to-month,Credit Card,0,DSL,1
460,34,F,8,23.23,200.7,Two year,Bank Transfer,0,Fiber optic,0
461,61,M,21,64.59,1352.36,Month-to-month,Bank Transfer,0,Fiber optic,1
462,45,M,56,74.39,4172.88,Month-to-month,Credit Card,1,Fiber optic,1
463,47,M,46,100.1,4613.66,Month-to-month,Credit Card,0,Fiber optic,1
464,46,M,43,92.86,4025.4,One year,Credit Card,0,Fiber optic,1
465,63,F,46,116.47,5373.25,Month-to-month,Bank Transfer,0,DSL,1
466,70,F,48,98.27,4693.39,Month-to-month,Bank Transfer,1,Fiber optic,1
467,23,F,70,49.86,3446.16,Month-to-month,Electronic Check,1,Fiber optic,1
468,52,F,31,84.14,2558.54,Month-to-month,Bank Transfer,0,DSL,1
469,77,M,33,87.22,2918.7,Two year,Credit Card,0,Fiber optic,1
470,58,F,44,119.8,5315.41,One year,Bank Transfer,0,Fiber optic,1
471,54,F,71,33.87,2364.18,Month-to-month,Bank Transfer,0,Fiber optic,1
472,41,M,8,39.13,311.75,Month-to-month,Electronic Check,0,DSL,1
473,46,F,2,35.55,36.26,One year,Electronic Check,1,Fiber optic,0
474,66,F,17,78.91,1386.34,Month-to-month,Credit Card,0,Fiber optic,1
475,63,F,52,33.53,1718.24,Month-to-month,Electronic Check,0,None,1
476,70,F,45,85.6,3852.16,Month-to-month,Credit Card,0,None,1
477,48,M,37,100.38,3680.62,Month-to-month,Credit Card,1,DSL,1
478,52,M,42,63.28,2641.04,Month-to-month,Credit Card,0,None,1
479,77,M,44,76.07,3323.76,Month-to-month,Credit Card,0,Fiber optic,1
480,50,M,38,111.27,4225.8,Two year,Electronic Check,0,Fiber optic,1
481,69,M,6,76.96,453.74,One year,Credit Card,1,Fiber optic,0
482,78,F,68,40.86,2761.56,Month-to-month,Credit Card,0,Fiber optic,1
483,38,F,51,54.32,2730.91,One year,Bank Transfer,0,None,0
484,49,M,35,72.98,2552.75,One year,Credit Card,0,Fiber optic,0
485,40,M,58,35.49,2093.44,Month-to-month,Bank Transfer,0,Fiber optic,1
486,50,M,57,81.25,4654.27,Month-to-month,Electronic Check,0,DSL,1
487,20,F,6,119.92,741.58,Month-to-month,Bank Transfer,1,Fiber optic,1
488,35,M,13,85.25,1094.86,Month-to-month,Electronic Check,0,Fiber optic,1
489,42,F,59,57.24,3398.0,Month-to-month,Electronic Check,1,Fiber optic,1
490,59,F,30,53.17,1591.65,Month-to-month,Bank Transfer,0,Fiber optic,1
491,48,F,2,113.16,191.35,Month-to-month,Electronic Check,0,Fiber optic,1
492,71,F,58,107.15,6206.6,Month-to-month,Electronic Check,0,Fiber optic,1
493,75,M,36,67.24,2383.91,Month-to-month,Electronic Check,0,Fiber optic,1
494,20,F,72,55.34,3945.93,One year,Bank Transfer,0,Fiber optic,0
495,57,F,45,91.05,4049.56,Month-to-month,Electronic Check,0,Fiber optic,1
496,63,M,9,51.45,441.34,Month-to-month,Credit Card,0,DSL,1
497,41,F,65,31.94,2059.19,One year,Bank Transfer,0,None,0
498,67,F,50,51.02,2570.94,One year,Credit Card,0,DSL,0
499,49,F,32,63.43,2033.56,Two year,Bank Transfer,0,None,0
500,64,M,43,45.54,1994.06,Month-to-month,Credit Card,1,Fiber optic,1
501,39,F,54,41.68,2218.37,One year,Electronic Check,1,Fiber optic,0
502,40,F,47,20.61,945.27,One year,Credit Card,0,Fiber optic,0
503,19,M,14,83.08,1207.23,Month-to-month,Credit Card,1,DSL,1
504,44,M,48,81.44,3903.52,One year,Credit Card,0,DSL,1
505,59,F,55,38.8,2162.91,Month-to-month,Bank Transfer,1,Fiber optic,1
506,19,F,29,114.37,3315.95,Month-to-month,Electronic Check,1,DSL,1
507,43,M,47,60.96,2862.23,Month-to-month,Electronic Check,1,Fiber optic,1
508,34,F,63,22.55,1385.46,One year,Credit Card,0,Fiber optic,0
509,57,M,19,41.98,832.74,Two year,Credit Card,0,Fiber optic,0
510,50,F,9,89.21,760.73,Month-to-month,Bank Transfer,1,DSL,1
511,26,M,37,40.16,1466.95,One year,Credit Card,0,None,0
512,60,F,52,25.39,1337.63,Two year,Credit Card,1,DSL,0
513,71,M,57,81.77,4661.62,One year,Credit Card,1,Fiber optic,1
514,65,M,28,71.84,2049.66,One year,Bank Transfer,1,Fiber optic,0
515,56,M,36,96.13,3414.61,Month-to-month,Credit Card,0,Fiber optic,1
516,46,M,64,97.26,6239.58,Month-to-month,Credit Card,0,Fiber optic,1
517,59,M,18,115.99,2085.57,Month-to-month,Credit Card,0,DSL,1
518,72,F,35,25.7,864.93,Two year,Bank Transfer,1,Fiber optic,0
519,43,F,68,23.9,1649.53,One year,Bank Transfer,0,Fiber optic,0
520,52,M,39,118.72,4621.21,Two year,Electronic Check,0,Fiber optic,1
521,67,F,8,84.48,679.0,Month-to-month,Bank Transfer,0,Fiber optic,1
522,42,F,15,91.54,1419.83,One year,Electronic Check,0,Fiber optic,1
523,41,F,7,29.65,206.17,One year,Electronic Check,0,DSL,0
524,30,F,17,26.98,491.0,Month-to-month,Credit Card,0,DSL,1
525,77,F,64,36.03,2332.88,Two year,Electronic Check,0,Fiber optic,0
526,75,F,12,62.72,768.92,Month-to-month,Credit Card,0,Fiber optic,1
527,24,M,56,31.02,1776.8,Month-to-month,Bank Transfer,0,Fiber optic,1
528,74,F,46,64.63,2948.14,Month-to-month,Bank Transfer,1,None,0
529,53,F,47,76.15,3611.13,Month-to-month,Electronic Check,1,Fiber optic,1
530,62,F,16,20.03,308.26,Month-to-month,Credit Card,0,Fiber optic,1
531,37,M,69,31.42,2199.23,Month-to-month,Electronic Check,0,Fiber optic,1
532,18,F,2,57.52,114.42,Month-to-month,Electronic Check,1,None,0
533,25,F,54,25.33,1403.59,One year,Bank Transfer,0,DSL,0
534,63,F,27,33.35,939.93,Month-to-month,Electronic Check,0,Fiber optic,1
535,33,M,31,43.18,1348.34,Month-to-month,Credit Card,0,Fiber optic,1
536,31,F,41,62.96,2582.12,Month-to-month,Bank Transfer,0,DSL,1
537,29,M,36,91.48,3321.61,Month-to-month,Bank Transfer,0,Fiber optic,1
538,68,F,47,33.27,1540.39,Month-to-month,Electronic Check,1,Fiber optic,1
539,40,M,43,93.8,3984.93,Month-to-month,Electronic Check,0,Fiber optic,1
540,32,M,65,105.51,6848.86,One year,Electronic Check,0,DSL,1
541,45,M,50,85.15,4258.28,Month-to-month,Credit Card,0,DSL,1
542,51,F,1,24.37,4.1,Month-to-month,Electronic Check,0,DSL,1
543,19,M,72,64.07,4601.38,Month-to-month,Credit Card,0,Fiber optic,1
544,49,M,57,86.01,4865.88,Month-to-month,Electronic Check,0,DSL,1
545,40,M,16,117.85,1863.33,One year,Electronic Check,1,Fiber optic,0
546,39,M,28,115.18,3199.05,Month-to-month,Bank Transfer,1,DSL,1
547,68,F,22,59.57,1290.64,One year,Bank Transfer,0,Fiber optic,0
548,42,F,41,81.59,3325.1,Month-to-month,Credit Card,0,DSL,1
549,75,F,19,109.08,2078.42,One year,Electronic Check,0,Fiber optic,1
550,79,F,50,103.1,5130.06,Two year,Credit Card,0,Fiber optic,1
551,78,M,59,67.94,4052.56,Month-to-month,Bank Transfer,0,DSL,1
552,39,F,69,46.12,3183.41,Month-to-month,Bank Transfer,0,Fiber optic,1
553,75,M,34,33.71,1109.04,Month-to-month,Bank Transfer,0,Fiber optic,1
554,75,F,39,68.8,2661.16,Month-to-month,Bank Transfer,1,Fiber optic,1
555,39,F,7,92.28,668.94,Month-to-month,Credit Card,1,Fiber optic,1
556,66,F,52,116.98,6034.33,One year,Electronic Check,0,Fiber optic,1
557,69,M,60,106.18,6414.58,Two year,Credit Card,1,DSL,0
558,59,F,52,40.42,2096.36,Month-to-month,Electronic Check,0,None,1
559,23,F,24,91.98,2209.63,One year,Bank Transfer,0,Fiber optic,1
560,32,F,26,48.91,1320.5,One year,Credit Card,0,DSL,0
561,71,M,10,88.35,883.84,Month-to-month,Electronic Check,0,Fiber optic,1
562,60,F,17,86.58,1516.63,One year,Electronic Check,0,DSL,1
563,77,F,2,47.24,136.0,Month-to-month,Bank Transfer,1,Fiber optic,1
564,54,M,27,43.44,1217.01,One year,Electronic Check,1,DSL,0
565,50,M,71,30.39,2188.93,Month-to-month,Electronic Check,0,DSL,1
566,25,F,48,25.05,1182.04,Month-to-month,Credit Card,0,Fiber optic,1
567,70,F,9,105.85,937.29,One year,Bank Transfer,1,Fiber optic,1
568,77,F,23,24.98,561.04,Month-to-month,Bank Transfer,1,DSL,0
569,61,M,71,28.87,2097.69,One year,Electronic Check,0,Fiber optic,0
570,61,M,27,43.89,1171.11,Month-to-month,Electronic Check,1,DSL,0
571,22,M,71,108.77,7683.54,Month-to-month,Bank Transfer,0,Fiber optic,1
572,56,F,43,53.29,2319.3,Month-to-month,Bank Transfer,0,None,1
573,21,M,7,39.18,260.87,Month-to-month,Bank Transfer,1,DSL,0
574,23,F,63,91.56,5780.37,Month-to-month,Electronic Check,0,DSL,1
575,62,M,44,51.91,2326.48,Two year,Electronic Check,0,Fiber optic,0
576,49,M,39,53.34,2087.81,Month-to-month,Bank Transfer,0,Fiber optic,1
577,69,M,40,93.9,3769.77,Month-to-month,Bank Transfer,0,Fiber optic,1
578,47,F,7,45.17,330.48,One year,Electronic Check,0,Fiber optic,0
579,64,F,70,109.68,7688.84,Month-to-month,Electronic Check,0,Fiber optic,1
580,52,F,25,76.14,1869.48,Month-to-month,Electronic Check,0,Fiber optic,1
581,72,F,59,73.78,4348.66,Month-to-month,Credit Card,0,Fiber optic,1
582,57,M,13,46.48,555.01,Month-to-month,Bank Transfer,0,Fiber optic,1
583,69,F,62,103.51,6430.25,Month-to-month,Credit Card,0,Fiber optic,1
584,33,M,8,77.27,625.7,One year,Credit Card,0,Fiber optic,0
585,30,F,45,35.55,1581.56,Month-to-month,Electronic Check,0,Fiber optic,1
586,67,F,18,40.63,733.73,Two year,Bank Transfer,0,DSL,0
587,77,M,60,66.83,4009.11,Month-to-month,Electronic Check,0,Fiber optic,1
588,59,M,60,97.96,5852.69,One year,Electronic Check,0,DSL,1
589,47,F,2,113.93,207.19,One year,Electronic Check,1,Fiber optic,0
590,36,F,66,86.35,5725.35,Month-to-month,Electronic Check,0,Fiber optic,1
591,34,M,14,70.61,1014.11,Month-to-month,Bank Transfer,1,Fiber optic,1
592,73,M,48,45.07,2160.34,Two year,Bank Transfer,0,None,0
593,36,M,56,87.29,4909.99,One year,Electronic Check,0,None,1
594,45,M,12,118.22,1413.72,Month-to-month,Credit Card,0,DSL,1
595,75,M,55,67.62,3754.24,Month-to-month,Electronic Check,0,DSL,1
596,72,F,28,36.21,997.16,Two year,Credit Card,0,DSL,0
597,43,F,4,30.33,164.05,Month-to-month,Credit Card,0,Fiber optic,1
598,54,F,36,46.93,1693.71,Month-to-month,Electronic Check,1,Fiber optic,1
599,43,F,50,76.94,3850.57,Two year,Bank Transfer,0,DSL,0
600,70,M,3,114.68,361.12,Month-to-month,Electronic Check,1,Fiber optic,1
601,79,M,1,49.92,34.01,Month-to-month,Bank Transfer,0,Fiber optic,1
602,40,M,17,50.54,881.61,One year,Credit Card,1,Fiber optic,0
603,26,F,71,68.12,4818.56,One year,Bank Transfer,1,Fiber optic,0
604,29,M,62,111.85,6924.45,Month-to-month,Bank Transfer,0,Fiber optic,1
605,70,M,48,61.91,2989.15,Two year,Bank Transfer,0,DSL,0
606,18,F,62,42.32,2611.68,Two year,Electronic Check,0,Fiber optic,0
607,75,F,69,36.31,2475.39,Month-to-month,Credit Card,0,Fiber optic,1
608,75,F,19,65.7,1285.49,Month-to-month,Credit Card,1,Fiber optic,1
609,18,M,34,100.07,3444.6,Two year,Bank Transfer,0,DSL,1
610,64,M,49,49.14,2420.53,Month-to-month,Credit Card,1,Fiber optic,1
611,51,F,47,71.25,3379.87,Month-to-month,Bank Transfer,0,DSL,1
612,49,F,50,80.3,4063.67,One year,Bank Transfer,0,Fiber optic,1
613,79,M,26,65.05,1702.78,One year,Bank Transfer,0,DSL,0
614,71,F,56,39.17,2234.4,One year,Bank Transfer,0,DSL,0
615,65,M,14,112.17,1556.31,One year,Electronic Check,0,Fiber optic,1
616,42,F,25,76.54,1933.55,Month-to-month,Bank Transfer,0,Fiber optic,1
617,57,F,4,92.91,327.22,One year,Credit Card,1,Fiber optic,0
618,62,F,32,83.6,2704.1,Month-to-month,Electronic Check,0,None,1
619,70,M,65,119.8,7819.98,Month-to-month,Credit Card,0,DSL,1
620,18,M,61,65.63,3993.55,Month-to-month,Electronic Check,0,Fiber optic,1
621,33,F,20,62.5,1263.9,Month-to-month,Bank Transfer,0,DSL,1
622,78,M,10,56.01,595.94,Month-to-month,Electronic Check,0,Fiber optic,1
623,56,F,34,56.16,1947.8,Month-to-month,Credit Card,0,Fiber optic,1
624,22,F,61,47.58,2863.03,One year,Electronic Check,0,DSL,0
625,39,M,27,118.06,3220.37,Month-to-month,Electronic Check,0,Fiber optic,1
626,46,M,40,107.08,4260.62,Month-to-month,Bank Transfer,0,DSL,1
627,72,M,65,51.67,3381.28,Month-to-month,Bank Transfer,0,Fiber optic,1
628,20,M,33,50.52,1649.68,Two year,Electronic Check,0,Fiber optic,0
629,29,F,68,30.35,2019.43,One year,Bank Transfer,1,Fiber optic,0
630,43,M,71,107.7,7617.69,Month-to-month,Bank Transfer,0,None,1
631,33,M,9,57.18,505.49,Two year,Electronic Check,0,DSL,0
632,68,F,16,77.26,1260.28,Month-to-month,Credit Card,0,None,1
633,54,F,5,110.04,510.27,One year,Bank Transfer,0,Fiber optic,1
634,39,F,23,60.81,1429.92,Month-to-month,Electronic Check,0,None,1
635,74,F,43,100.69,4379.37,Month-to-month,Electronic Check,0,Fiber optic,1
636,46,M,57,63.03,3621.54,Month-to-month,Electronic Check,1,Fiber optic,1
637,31,M,51,90.09,4591.96,One year,Credit Card,0,Fiber optic,1
638,45,F,13,63.12,827.38,Month-to-month,Credit Card,0,Fiber optic,1
639,22,F,24,59.28,1373.34,Month-to-month,Credit Card,1,DSL,0
640,64,M,11,119.07,1280.7,One year,Bank Transfer,0,Fiber optic,1
641,66,M,52,81.23,4263.86,Month-to-month,Electronic Check,1,Fiber optic,1
642,47,M,17,56.74,916.75,One year,Electronic Check,1,None,0
643,63,M,37,45.78,1734.34,Month-to-month,Credit Card,0,Fiber optic,1
644,79,M,13,23.98,273.07,Month-to-month,Bank Transfer,0,DSL,1
645,69,F,62,90.66,5584.23,One year,Bank Transfer,1,DSL,0
646,22,F,8,57.22,425.29,Two year,Electronic Check,0,Fiber optic,0
647,29,F,56,102.13,5749.22,One year,Credit Card,0,Fiber optic,1
648,33,F,70,56.39,3945.12,Month-to-month,Electronic Check,1,DSL,0
649,43,M,44,57.33,2487.04,Two year,Credit Card,0,Fiber optic,0
650,43,F,60,97.92,5893.88,Month-to-month,Credit Card,0,DSL,1
651,65,M,41,68.95,2871.02,Month-to-month,Electronic Check,0,Fiber optic,1
652,38,M,21,108.49,2285.54,Two year,Credit Card,0,DSL,1
653,56,M,42,79.01,3278.29,Month-to-month,Credit Card,1,Fiber optic,1
654,53,M,29,44.06,1233.22,Month-to-month,Credit Card,0,DSL,1
655,50,M,65,76.83,5023.54,Two year,Credit Card,1,Fiber optic,0
656,79,M,17,20.4,359.41,Month-to-month,Bank Transfer,0,Fiber optic,1
657,47,M,30,51.24,1579.47,Month-to-month,Credit Card,0,DSL,1
658,54,F,26,40.8,1065.53,Month-to-month,Credit Card,0,DSL,1
659,40,M,53,85.42,4483.5,Two year,Credit Card,0,DSL,1
660,75,F,19,33.6,628.77,Month-to-month,Electronic Check,0,DSL,1
661,27,F,53,49.01,2613.33,Month-to-month,Bank Transfer,0,DSL,1
662,71,M,17,53.13,891.7,Month-to-month,Credit Card,0,Fiber optic,1
663,22,M,46,20.33,985.14,Month-to-month,Credit Card,1,Fiber optic,1
664,53,F,53,24.68,1298.58,One year,Electronic Check,0,DSL,0
665,51,F,64,51.11,3275.66,Month-to-month,Bank Transfer,0,DSL,1
666,69,F,45,42.24,1873.34,Month-to-month,Bank Transfer,1,Fiber optic,1
667,48,F,49,31.69,1518.02,One year,Bank Transfer,1,Fiber optic,0
668,27,M,19,35.42,687.51,Month-to-month,Credit Card,1,DSL,0
669,75,M,71,103.55,7360.91,One year,Bank Transfer,0,DSL,1
670,36,M,65,88.33,5691.88,Month-to-month,Electronic Check,0,DSL,1
671,75,F,37,68.41,2509.65,One year,Electronic Check,0,Fiber optic,0
672,49,M,70,110.89,7776.66,Month-to-month,Credit Card,0,DSL,1
673,18,F,26,22.96,628.18,One year,Credit Card,0,DSL,0
674,73,M,2,54.49,90.22,Two year,Credit Card,0,Fiber optic,0
675,22,F,59,102.34,6052.8,One year,Credit Card,0,Fiber optic,1
676,62,M,5,82.83,390.68,One year,Electronic Check,1,Fiber optic,1
677,21,M,37,118.17,4391.33,One year,Credit Card,0,DSL,1
678,33,F,31,114.45,3567.74,Month-to-month,Credit Card,0,DSL,1
679,41,F,48,36.99,1738.54,Month-to-month,Credit Card,1,Fiber optic,1
680,33,F,6,117.2,719.71,One year,Credit Card,1,Fiber optic,1
681,72,F,15,114.55,1701.61,One year,Electronic Check,0,Fiber optic,1
682,19,F,15,57.36,827.66,Month-to-month,Bank Transfer,0,Fiber optic,1
683,66,M,61,118.29,7215.73,Month-to-month,Credit Card,0,Fiber optic,1
684,45,F,16,23.58,372.51,Month-to-month,Electronic Check,0,DSL,1
685,49,M,20,86.08,1748.99,Month-to-month,Bank Transfer,0,Fiber optic,1
686,44,M,44,46.61,2009.29,Two year,Electronic Check,1,Fiber optic,0
687,37,M,42,32.95,1412.88,One year,Bank Transfer,0,Fiber optic,0
688,41,M,46,77.75,3537.11,Month-to-month,Electronic Check,1,DSL,0
689,29,M,34,50.64,1692.51,Month-to-month,Credit Card,0,None,1
690,67,F,64,86.68,5549.11,Month-to-month,Bank Transfer,0,Fiber optic,1
691,52,F,29,74.0,2142.32,Month-to-month,Electronic Check,1,Fiber optic,1
